run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,pos_variance_m2,pos_std_m,est_error_2d_m,note
182,100,3,61.1,39.3,65.8,2.04,1e-08,25,0.35,0.45,True,72.8,3,1.0097419586828951e-28,1.0048591735576161e-14,15.815593313965328,
195,100,3,48.1,43.1,57.6,1.68,1e-08,80,0.60,0.58,True,59.2,3,0.0,0.0,3.6419051192197056,
197,100,3,44.9,30.5,47.4,3.38,1e-08,120,0.35,0.45,True,70.60000000000001,3,6.0055270853217635e-06,0.0024506176946479767,14.257126103766165,
192,100,3,15.8,66.7,62.6,1.35,1e-08,80,0.35,0.45,True,76.7,3,1.8141697191002683e-25,4.2593071256957606e-13,37.192830241479335,
183,100,3,40.9,63.7,68.9,2.13,1e-08,25,0.45,0.55,True,89.7,3,2.511697852549487e-10,1.584833698704532e-05,15.541002244303,
185,100,3,65.9,36.7,68.7,1.9,1e-08,25,0.60,0.58,True,100.0,3,5.048709793414476e-29,7.105427357601002e-15,21.158736389704206,
198,100,3,74.1,17.3,70.2,2.4,1e-08,120,0.45,0.55,True,82.60000000000001,3,5.109515534987861e-06,0.0022604237511997306,40.414659060111845,
210,100,3,13.0,44.5,40.3,1.47,1e-07,50,0.60,0.58,True,68.2,3,0.026778021312282744,0.16363991356720628,17.63151329555561,
200,100,3,37.7,59.5,63.6,1.73,1e-08,120,0.60,0.58,True,90.80000000000001,3,8.835054953696677e-05,0.009399497302354353,15.053772740470796,
204,100,3,21.1,52.3,50.0,1.05,1e-07,25,0.60,0.45,True,84.10000000000001,3,0.0015921619162302053,0.03990190366674509,0.10194461634300808,
221,100,3,24.5,21.7,25.7,1.84,1e-06,25,center,center,True,50.7,3,0.0003441362839791106,0.018550910597032982,1.2427714245527142,
201,100,3,24.9,55.3,54.1,4.2,1e-07,25,center,center,True,92.60000000000001,3,0.0043146320664294935,0.06568585895327467,4.8375220683108076,
202,100,3,22.9,58.8,56.7,3.85,1e-07,25,0.35,0.45,True,90.10000000000001,3,0.001691526381109522,0.04112817016485808,0.15364983034322147,
207,100,3,74.0,43.9,79.2,2.96,1e-07,50,0.35,0.45,True,95.4,3,0.0053445179119660825,0.07310620980440774,1.0071066347949853,
208,100,3,51.5,26.0,51.0,4.26,1e-07,50,0.45,0.55,True,87.0,3,0.03534370656214072,0.18799921957854165,10.273654585236173,
236,100,3,9.1,11.4,7.6,3.72,1e-06,120,center,center,True,0.2,3,6.00358106662145e-06,0.0024502206159081777,48.88787625094342,
184,100,3,57.6,79.8,91.5,2.43,1e-08,25,0.60,0.45,True,130.20000000000002,3,3.734237786319089e-11,6.110841011120392e-06,15.820837533995364,
161,100,3,59.1,60.1,77.2,4.66,1e-06,25,center,center,True,211.70000000000002,3,0.004876937320563704,0.06983507228150984,21.622185603494245,
209,100,3,42.8,66.8,72.5,3.53,1e-07,50,0.60,0.45,True,97.2,3,0.0037152688419608603,0.060953005192204104,0.6459575081765974,
214,100,3,25.2,46.2,45.9,1.1,1e-07,80,0.60,0.45,True,79.10000000000001,3,0.008108223643698762,0.0900456753192443,7.438208030727511,
213,100,3,78.3,34.2,78.9,3.89,1e-07,80,0.45,0.55,True,98.7,3,0.005388940671321696,0.07340940451550942,21.907407528454513,
194,100,3,66.1,57.0,80.3,2.04,1e-08,80,0.60,0.45,True,123.30000000000001,3,0.0,0.0,7.547547995238531,
243,100,3,50.1,13.9,45.9,2.12,1e-08,25,0.45,0.55,True,0.2,3,6.005524684446782e-06,0.002450617204796943,31.359766916786697,
206,100,3,60.5,71.3,86.5,3.43,1e-07,50,center,center,True,103.7,3,0.0033861040355463766,0.05819024003685134,0.6031353041420028,
224,100,3,40.9,28.5,42.9,1.41,1e-06,25,0.60,0.45,True,59.800000000000004,3,nan,nan,2.1050547778654343,
215,100,3,37.7,63.8,67.3,4.85,1e-07,80,0.60,0.58,True,91.2,3,0.001632641383443319,0.04040595727666057,0.17532265098280225,
112,100,3,29.6,69.7,69.3,2.86,1e-06,80,0.35,0.45,True,357.90000000000003,3,0.0033659725074481335,0.05801700188262173,28.86465460607551,
248,100,3,39.4,27.7,41.3,2.67,1e-08,50,0.45,0.55,True,0.2,3,6.005524684446782e-06,0.002450617204796943,17.86759562676939,
212,100,3,61.1,43.0,67.7,3.64,1e-07,80,0.35,0.45,True,102.2,3,0.0018037362080738845,0.04247041568049322,0.15715528015428168,
223,100,3,53.6,55.7,70.2,3.79,1e-06,25,0.45,0.55,True,71.8,3,0.0017292088091111603,0.041583756553625124,0.6495254948005343,
228,100,3,26.9,9.6,22.4,1.03,1e-06,50,0.45,0.55,True,43.800000000000004,3,0.028675849091734023,0.16933944930740155,9.334112027466857,
252,100,3,16.6,19.7,18.7,4.54,1e-08,80,0.35,0.45,True,0.2,3,6.0055270853217635e-06,0.0024506176946479767,37.715009811654106,
211,100,3,47.8,36.5,53.1,3.06,1e-07,80,center,center,True,103.7,3,7.179457103453888e-05,0.00847316770957231,0.36419473189910007,
253,100,3,41.7,27.1,42.9,1.61,1e-08,80,0.45,0.55,True,0.2,3,6.005524684446782e-06,0.002450617204796943,17.907259153352687,
220,100,3,34.8,51.1,54.9,2.38,1e-07,120,0.60,0.58,True,85.0,3,0.0016283014271918897,0.040352217128577825,0.11722660277129349,
218,100,3,16.0,68.6,64.6,5.0,1e-07,120,0.45,0.55,True,96.7,3,0.0001116814136290087,0.01056794273399552,0.7897336342011707,
257,100,3,16.7,17.9,17.4,4.0,1e-08,120,0.35,0.45,True,0.2,3,6.0055270853217635e-06,0.0024506176946479767,38.89519315598318,
216,100,3,70.6,55.2,82.6,3.02,1e-07,120,center,center,True,113.9,3,0.0005810820055055731,0.024105642607189982,0.9609426437524236,
227,100,3,23.6,39.4,39.2,4.95,1e-06,50,0.35,0.45,True,70.4,3,0.0008413326489601122,0.029005734759873128,0.932350416657553,
225,100,3,18.9,72.5,68.9,2.73,1e-06,25,0.60,0.58,True,80.4,3,0.0012040851699776163,0.03469993040306589,24.80596165779876,
219,100,3,50.9,50.9,64.9,2.33,1e-07,120,0.60,0.45,True,96.9,3,0.002466777851681629,0.049666667410665166,0.07765745636835962,
229,100,3,55.1,25.6,54.2,3.07,1e-06,50,0.60,0.45,True,72.0,3,0.0004218256699397499,0.020538395018592615,2.442334079602112,
234,100,3,63.3,36.6,66.3,1.29,1e-06,80,0.60,0.45,True,69.7,3,nan,nan,6.763204672270561,
264,100,3,11.1,18.0,14.3,3.13,1e-07,25,0.60,0.45,True,0.2,3,5.839421427182257e-06,0.0024164894841861525,43.0787289401915,
233,100,3,16.3,50.5,46.9,1.03,1e-06,80,0.45,0.55,True,72.10000000000001,3,0.0019241959637920306,0.04386565813699859,24.089536240869734,
226,100,3,79.0,61.6,93.1,5.0,1e-06,50,center,center,True,105.0,3,nan,nan,27.581925738294018,
232,100,3,43.4,38.9,51.2,4.58,1e-06,80,0.35,0.45,True,76.10000000000001,3,0.0006746588937523281,0.025974196691184274,0.7347215362791587,
246,100,3,26.7,46.7,47.0,1.43,1e-08,50,center,center,True,48.6,3,6.00358106662145e-06,0.0024502206159081777,18.182345743497127,
237,100,3,48.0,16.3,44.5,3.17,1e-06,120,0.35,0.45,True,59.7,3,5.724193765050898e-06,0.0023925287386050136,7.2535466404649656,
235,100,3,41.9,65.4,70.8,1.78,1e-06,80,0.60,0.58,True,69.60000000000001,3,0.004365338060361939,0.06607070500881566,0.4820373452408778,
241,100,3,80.9,11.6,76.2,2.95,1e-08,25,center,center,True,53.1,3,2.3286151508047746e-06,0.001525980062387702,49.647940349117846,
239,100,3,38.1,10.7,33.6,3.87,1e-06,120,0.60,0.45,True,62.7,3,8.392462616090901e-08,0.0002896974735148876,10.45128433075315,
238,100,3,36.2,59.4,62.7,1.62,1e-06,120,0.45,0.55,True,69.0,3,0.00017328791328251385,0.013163886708814911,0.580088730337259,
231,100,3,46.9,78.6,84.7,3.19,1e-06,80,center,center,True,88.60000000000001,3,0.0018514356252718692,0.043028311903581216,21.566727460314446,
230,100,3,23.0,80.3,77.4,3.46,1e-06,50,0.60,0.58,True,87.10000000000001,3,0.000705237417518753,0.026556306548892544,23.74280660412114,
205,100,3,79.3,79.0,104.9,1.92,1e-07,25,0.60,0.58,True,170.10000000000002,3,0.0051934432428780795,0.07206554823823988,58.80057248300653,
249,100,3,51.3,36.6,56.1,3.67,1e-08,50,0.60,0.45,True,56.6,3,0.007356549327540504,0.0857703289462067,10.475574170514369,
244,100,3,56.5,42.2,63.5,4.08,1e-08,25,0.60,0.45,True,72.5,3,5.048709793414476e-29,7.105427357601002e-15,10.380255446054871,
242,100,3,38.9,51.4,57.5,4.87,1e-08,25,0.35,0.45,True,78.7,3,0.00449806318369858,0.06706760159494732,8.766871432994435,
254,100,3,22.9,55.9,54.0,3.69,1e-08,80,0.60,0.45,True,64.2,3,0.0,0.0,24.59632735224789,
251,100,3,33.7,45.9,49.9,4.91,1e-08,80,center,center,True,68.9,3,1.0097419586828951e-28,1.0048591735576161e-14,8.975266396074591,
259,100,3,19.4,47.2,44.5,1.77,1e-08,120,0.60,0.45,True,48.900000000000006,3,5.839421427182257e-06,0.0024164894841861525,25.5327007141722,
240,100,3,67.0,60.8,83.4,4.04,1e-06,120,0.60,0.58,True,94.9,3,0.003963873374676582,0.06295929935026741,9.011924614881357,
250,100,3,43.4,51.3,60.2,4.2,1e-08,50,0.60,0.58,True,78.9,3,0.000723956306921548,0.026906436161661173,5.518965040970075,
247,100,3,29.9,63.9,63.9,2.38,1e-08,50,0.35,0.45,True,89.30000000000001,3,9.3211022489987e-05,0.00965458556800793,24.073534480120482,
245,100,3,23.2,72.6,70.0,4.74,1e-08,25,0.60,0.58,True,90.7,3,1.0358606173474928e-24,1.017772379929566e-12,35.28467080772258,
270,100,3,29.1,30.6,35.2,2.71,1e-07,50,0.60,0.58,True,54.1,3,7.0006430711834e-06,0.002645872837304053,0.7526593825529099,
266,100,3,23.2,42.9,42.1,2.72,1e-07,50,center,center,True,68.2,3,0.02263958833773425,0.15046457502593177,10.43720796157018,
255,100,3,56.6,53.8,71.1,3.46,1e-08,80,0.60,0.58,True,108.0,3,1.0097419586828951e-28,1.0048591735576161e-14,2.9401861047096935,
262,100,3,47.2,73.5,80.4,3.34,1e-07,25,0.35,0.45,True,90.9,3,0.0016326587735616494,0.040406172468592585,0.38077064967235613,
261,100,3,35.8,67.8,69.9,3.43,1e-07,25,center,center,True,92.9,3,0.017939623622117085,0.13393888017344735,3.7607835116710353,
283,100,3,12.3,47.9,43.5,4.22,1e-06,25,0.45,0.55,True,59.800000000000004,3,nan,nan,11.717769764173278,
222,100,3,58.0,79.9,91.7,3.49,1e-06,25,0.35,0.45,True,224.9,3,0.004904064854523939,0.07002902865615043,31.834534847384912,
269,100,3,31.7,62.3,63.2,3.65,1e-07,50,0.60,0.45,True,89.2,3,0.003956720805946189,0.06290247058698242,0.18787204059752863,
260,100,3,72.5,20.3,69.2,2.41,1e-08,120,0.60,0.58,True,106.4,3,0.008774179597994508,0.09367059089166946,37.41554546718807,
275,100,3,78.7,18.0,74.8,2.98,1e-07,80,0.60,0.58,True,89.4,3,0.0035998869453934333,0.05999905787088188,31.746782681652967,
265,100,3,63.4,71.2,88.3,2.72,1e-07,25,0.60,0.58,True,99.2,3,0.0026380090776693486,0.051361552523939036,0.7243756591031847,
267,100,3,51.3,38.1,57.0,2.13,1e-07,50,0.35,0.45,True,89.7,3,0.00020260463813674996,0.014233925605283665,0.23637637799258265,
282,100,3,60.4,42.1,66.7,2.71,1e-06,25,0.35,0.45,True,71.5,3,0.0006971810021355297,0.02640418531474754,0.1617593122584107,
277,100,3,57.0,14.2,52.8,2.63,1e-07,120,0.35,0.45,True,89.4,3,0.015087877757449915,0.12283272266562324,17.933326304671105,
268,100,3,35.8,69.4,71.4,3.93,1e-07,50,0.45,0.55,True,99.2,3,0.0007301280733769259,0.027020882172440742,1.3139993168576665,
301,100,3,26.5,33.2,35.4,3.44,1e-08,25,center,center,True,0.2,3,6.00358106662145e-06,0.0024502206159081777,21.669483395901874,
274,100,3,45.5,47.0,58.3,2.86,1e-07,80,0.60,0.45,True,90.10000000000001,3,0.0015975101827034122,0.039968865166569494,0.42476436370323006,
271,100,3,62.5,16.9,58.7,4.1,1e-07,80,center,center,True,101.80000000000001,3,0.01414932808352318,0.11895094822456516,7.0882774468675915,
272,100,3,22.2,71.4,68.6,2.78,1e-07,80,0.35,0.45,True,96.5,3,0.001644959773558053,0.040558103673101545,0.12359903390833148,
287,100,3,30.9,25.2,32.8,1.31,1e-06,50,0.35,0.45,True,63.7,3,nan,nan,7.253802910493122,
286,100,3,52.2,58.4,71.2,2.83,1e-06,50,center,center,True,74.4,3,0.0001850875950004889,0.013604690183921459,5.272766252081397,
307,100,3,16.9,29.7,27.4,2.65,1e-08,50,0.35,0.45,True,0.2,3,6.0055270853217635e-06,0.0024506176946479767,31.704279296598237,
280,100,3,14.7,50.1,46.1,3.97,1e-07,120,0.60,0.58,True,81.4,3,0.004290576168303056,0.06550248978705356,18.983506533828027,
285,100,3,48.9,54.3,66.0,4.86,1e-06,25,0.60,0.58,True,69.2,3,0.0013673058545893083,0.036977099055892804,0.09156319975213327,
310,100,3,13.8,21.2,18.5,1.3,1e-08,50,0.60,0.58,True,0.2,3,5.995633793217613e-06,0.00244859833235621,38.92189445912835,
309,100,3,43.6,17.5,40.6,1.58,1e-08,50,0.60,0.45,True,0.2,3,5.839421427182257e-06,0.0024164894841861525,27.291960577238132,
311,100,3,31.5,20.5,30.7,2.65,1e-08,80,center,center,True,0.2,3,6.00358106662145e-06,0.0024502206159081777,27.650919819953675,
314,100,3,40.5,28.9,42.8,4.99,1e-08,80,0.60,0.45,True,0.2,3,5.839421427182257e-06,0.0024164894841861525,16.425552846539336,
276,100,3,75.1,15.0,70.8,2.15,1e-07,120,center,center,True,103.0,3,8.925518152519268e-07,0.0009447496045259436,30.11969337962323,
279,100,3,25.9,64.2,62.8,4.46,1e-07,120,0.60,0.45,True,90.7,3,0.0022445553167666174,0.04737673813979406,0.16920406587179732,
317,100,3,24.2,14.7,21.5,4.66,1e-08,120,0.35,0.45,True,0.2,3,6.0055270853217635e-06,0.0024506176946479767,36.44082582449207,
263,100,3,73.2,80.9,102.0,4.15,1e-07,25,0.45,0.55,True,129.6,3,0.004535878785487169,0.06734893306866241,2.8369476875499253,
281,100,3,69.9,14.0,65.5,2.7,1e-06,25,center,center,True,88.60000000000001,3,nan,nan,15.419518409070164,
273,100,3,42.7,67.7,73.1,4.14,1e-07,80,0.45,0.55,True,108.0,3,0.02636829402544561,0.16238317038857694,1.0567957709101143,
278,100,3,48.2,46.8,60.1,2.71,1e-07,120,0.45,0.55,True,95.80000000000001,3,0.0016326378161657612,0.04040591313367093,0.18963768095328037,
258,100,3,78.6,67.8,96.7,3.28,1e-08,120,0.45,0.55,True,149.70000000000002,3,0.0,0.0,9.265016494253635,
289,100,3,79.4,15.6,75.1,2.95,1e-06,50,0.60,0.45,True,70.3,3,nan,nan,16.993429949930658,
303,100,3,63.2,20.3,60.2,1.89,1e-08,25,0.45,0.55,True,25.900000000000002,3,0.00798418840979368,0.08935428590612585,30.651003836583914,
320,100,3,56.6,16.4,52.9,1.22,1e-08,120,0.60,0.58,True,11.200000000000001,3,0.006723004876757249,0.08199393195082944,28.6772658462426,
256,100,3,79.1,75.1,102.0,4.92,1e-08,120,center,center,True,165.0,3,2.0194839173657902e-28,1.4210854715202004e-14,4.158421211169985,
290,100,3,44.3,65.9,72.5,2.61,1e-06,50,0.60,0.58,True,70.2,3,0.002205489378582847,0.04696263811353497,2.2567845821894372,
294,100,3,18.7,44.8,42.0,3.68,1e-06,80,0.60,0.45,True,57.0,3,0.0010887949586690438,0.032996893166918666,1.2807357668891908,
298,100,3,22.0,27.7,28.3,1.22,1e-06,120,0.45,0.55,True,49.7,3,0.0015129609223552894,0.03889679835610239,0.6409348249322606,
319,100,3,62.1,23.5,60.0,2.55,1e-08,120,0.60,0.45,True,26.1,3,0.006692270631936922,0.0818062994636533,27.270453832438836,
288,100,3,60.9,63.2,80.7,4.05,1e-06,50,0.45,0.55,True,98.5,3,0.0003554274304018498,0.01885278309432986,3.311937719546098,
293,100,3,42.9,71.4,76.4,2.19,1e-06,80,0.45,0.55,True,71.0,3,0.002436687666927046,0.04936281664296564,5.602867699774834,
299,100,3,69.3,26.0,67.6,2.57,1e-06,120,0.60,0.45,True,68.4,3,nan,nan,10.927122016366976,
291,100,3,48.0,72.1,79.7,2.65,1e-06,80,center,center,True,89.5,3,0.0019470308410349246,0.04412517241932234,21.83159266920172,
313,100,3,14.7,51.2,47.2,1.09,1e-08,80,0.45,0.55,True,52.900000000000006,3,6.005524684446782e-06,0.002450617204796943,30.79484230087201,
302,100,3,39.5,43.7,51.9,1.74,1e-08,25,0.35,0.45,True,68.5,3,0.00881620923048076,0.09389467093760305,4.150984196997907,
324,100,3,21.7,26.2,26.9,1.56,1e-07,25,0.60,0.45,True,38.0,3,1.0096064485989858e-05,0.0031774304848398898,2.8370776975237146,
296,100,3,49.0,64.8,74.3,4.73,1e-06,120,center,center,True,90.2,3,0.0016834941543288696,0.041030405242074686,21.264857141777814,
295,100,3,80.4,59.2,92.9,3.64,1e-06,80,0.60,0.58,True,99.7,3,nan,nan,27.401445441044814,
300,100,3,80.0,49.9,87.4,4.63,1e-06,120,0.60,0.58,True,92.9,3,nan,nan,21.636063620002343,
308,100,3,64.9,33.0,66.1,3.37,1e-08,50,0.45,0.55,True,71.9,3,0.0010076509794226065,0.031743518699454326,22.984900728684835,
332,100,3,21.3,27.9,28.1,3.0,1e-07,80,0.35,0.45,True,40.800000000000004,3,0.0018585463433901219,0.04311086108383967,3.466743527402347,
292,100,3,77.3,57.4,89.3,4.8,1e-06,80,0.35,0.45,True,126.10000000000001,3,0.0011130849722702206,0.03336292811295526,24.694917190766112,
306,100,3,32.0,70.0,70.4,1.35,1e-08,50,center,center,True,91.7,3,1.593073994497969e-21,3.991333103736105e-11,26.629883472949317,
322,100,3,59.9,64.4,80.9,3.66,1e-07,25,0.35,0.45,True,79.80000000000001,3,0.0029841874428759864,0.05462771680086938,0.13770527806806343,
312,100,3,61.0,46.7,69.8,3.17,1e-08,80,0.35,0.45,True,96.2,3,0.00488759071688597,0.06991130607338107,10.82010918712865,
336,100,3,16.3,32.3,29.6,1.8,1e-07,120,center,center,True,40.5,3,0.011754454306327083,0.10841796117953466,9.89358576069423,
326,100,3,53.5,67.9,79.4,3.51,1e-07,50,center,center,True,79.30000000000001,3,0.0020169941631860335,0.04491095816374923,1.621307642598192,
321,100,3,45.3,46.0,57.5,2.29,1e-07,25,center,center,True,92.10000000000001,3,0.003563454737762095,0.059694679308646054,0.2293670909304696,
327,100,3,48.1,18.7,45.2,1.2,1e-07,50,0.35,0.45,True,83.7,3,0.03158326560036429,0.1777168129366614,17.0765030094499,
318,100,3,25.5,77.0,74.8,2.09,1e-08,120,0.45,0.55,True,102.7,3,6.824521680384203e-16,2.6123785484466457e-08,36.724805110274545,
305,100,3,55.0,72.7,84.2,1.02,1e-08,25,0.60,0.58,True,114.4,3,4.078474734757392e-11,6.386293709779869e-06,11.72602072400543,
323,100,3,21.0,73.2,70.1,1.47,1e-07,25,0.45,0.55,True,95.10000000000001,3,0.0017024270101507822,0.04126047758025569,0.49636139469730883,
333,100,3,34.2,31.5,39.4,4.3,1e-07,80,0.45,0.55,True,69.10000000000001,3,4.468433426337022e-06,0.0021138669367623455,1.9301645469017008,
334,100,3,30.9,32.5,37.8,1.02,1e-07,80,0.60,0.45,True,65.9,3,5.486793484760915e-06,0.0023423905491529195,1.5355675292431639,
297,100,3,50.4,65.2,75.4,3.82,1e-06,120,0.35,0.45,True,138.6,3,0.0011405481290758716,0.03377200214787201,26.637483221899082,
328,100,3,61.6,66.4,83.5,3.15,1e-07,50,0.45,0.55,True,100.0,3,0.0030396089945854787,0.055132649080063975,0.049427745511055145,
316,100,3,67.3,52.5,78.4,4.19,1e-08,120,center,center,True,109.2,3,0.008771007241232719,0.09365365578146279,11.671929422216492,
325,100,3,22.2,56.1,53.9,3.05,1e-07,25,0.60,0.58,True,104.2,3,0.0016642014430624,0.0407946251736966,0.22512343493403097,
329,100,3,35.9,66.2,68.5,4.81,1e-07,50,0.60,0.45,True,90.60000000000001,3,0.0033796984260244076,0.058135173742102184,0.23190698937879983,
304,100,3,69.5,55.2,81.7,4.57,1e-08,25,0.60,0.45,True,123.30000000000001,3,5.048709793414476e-29,7.105427357601002e-15,11.337088554513532,
362,100,4,18.5,22.2,21.8,2.53,1e-08,25,0.35,0.45,True,0.2,4,1.534219683160508e-05,0.003916911644600256,34.70418198348248,
330,100,3,46.4,71.9,78.7,3.48,1e-07,50,0.60,0.58,True,98.60000000000001,3,0.001632624186618463,0.04040574447548842,0.17980490238584765,
364,100,4,31.2,20.8,30.6,2.97,1e-08,25,0.60,0.45,True,0.2,4,1.491673473913037e-05,0.003862218888039668,27.577634876992207,
341,100,3,56.6,48.3,67.3,3.97,1e-06,25,center,center,True,73.9,3,0.0004606632912797409,0.021463068077042034,0.5519654802309006,
347,100,3,13.1,43.3,39.1,3.63,1e-06,50,0.35,0.45,True,59.300000000000004,3,nan,nan,11.003225554991818,
367,100,4,31.6,12.4,27.6,2.9,1e-08,50,0.35,0.45,True,0.2,4,1.534219683160508e-05,0.003916911644600256,34.98869360668453,
335,100,3,63.2,49.6,73.3,1.39,1e-07,80,0.60,0.58,True,94.80000000000001,3,0.0016328165628666758,0.04040812496103569,0.22557800024308353,
345,100,3,23.5,51.2,49.8,3.35,1e-06,25,0.60,0.58,True,59.2,3,0.0019320678659164015,0.04395529394642245,0.11704831109181398,
346,100,3,63.6,21.5,60.9,4.12,1e-06,50,center,center,True,66.60000000000001,3,nan,nan,6.646565465433391,
331,100,3,64.8,39.2,68.9,2.11,1e-07,80,center,center,True,116.30000000000001,3,0.0015287464050610683,0.03909918675702947,1.74770143894685,
339,100,3,14.0,61.0,56.8,4.26,1e-07,120,0.60,0.45,True,92.10000000000001,3,0.00011852466027219784,0.01088690315343155,0.10935054468014227,
343,100,3,23.0,26.9,28.3,4.98,1e-06,25,0.45,0.55,True,69.2,3,0.0026079349491520665,0.051067944438287965,2.5433656840506047,
340,100,3,72.3,18.6,68.7,4.38,1e-07,120,0.60,0.58,True,93.4,3,0.019360292407979093,0.1391412678107365,23.57231313949204,
351,100,3,42.8,24.4,42.5,4.1,1e-06,80,center,center,True,57.7,3,nan,nan,2.4316086069218152,
374,100,4,14.7,27.5,24.5,3.88,1e-08,80,0.60,0.45,True,0.2,4,1.491673473913037e-05,0.003862218888039668,34.72390990178177,
375,100,4,21.6,38.2,37.1,4.69,1e-08,80,0.60,0.58,True,0.2,4,1.5316976661962784e-05,0.003913690925707188,24.120062384034558,
338,100,3,49.4,67.9,77.0,2.39,1e-07,120,0.45,0.55,True,107.10000000000001,3,0.0033880715100599217,0.05820714311886404,0.3972399218700513,
344,100,3,52.4,40.0,58.9,2.97,1e-06,25,0.60,0.45,True,71.5,3,0.0015094063282743457,0.0388510788559899,0.8971176971944923,
315,100,3,78.7,69.3,97.8,4.9,1e-08,80,0.60,0.58,True,147.70000000000002,3,2.0194839173657902e-28,1.4210854715202004e-14,8.228699982072923,
380,100,4,40.9,32.2,45.0,4.03,1e-08,120,0.60,0.58,True,0.2,4,1.5316976661962784e-05,0.003913690925707188,13.16061996184238,
342,100,3,76.0,61.0,90.4,2.91,1e-06,25,0.35,0.45,True,95.4,3,0.0018624908640627806,0.04315658540782369,21.660334189801738,
368,100,4,16.0,51.1,47.4,2.6,1e-08,50,0.45,0.55,True,14.200000000000001,3,5.467715187611439,2.3383146040709404,28.823451375551556,
353,100,3,52.8,26.0,52.2,3.8,1e-06,80,0.45,0.55,True,60.400000000000006,3,0.0007682863563099838,0.027717978936242515,0.33413602439477624,
348,100,3,57.1,67.7,81.5,3.45,1e-06,50,0.45,0.55,True,87.5,3,0.005085837644857328,0.07131505903283912,22.997722120328405,
349,100,3,11.9,69.8,65.2,1.5,1e-06,50,0.60,0.45,True,76.10000000000001,3,nan,nan,17.07921653389001,
358,100,3,43.3,59.5,66.6,1.85,1e-06,120,0.45,0.55,True,66.60000000000001,3,0.001588887471662376,0.039860851366502144,0.23638719721082516,
379,100,4,56.5,13.9,52.3,2.65,1e-08,120,0.60,0.45,True,11.200000000000001,3,0.3879385684986053,0.6228471469779767,30.10130457114209,
356,100,3,60.6,30.4,61.2,1.09,1e-06,120,center,center,True,68.8,3,nan,nan,4.585178898985852,
