run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,acc_sim_ms2,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,n_drones_tracked,pos_variance_m2,pos_std_m,est_error_2d_m,est_error_3d_m,est_depth_m,est_error_depth_m,dcgd_err_final_mean_m,landing_err_mean_m,pf_std_xy_mean_m,note
138,100,3,52.5,92.9,100.0,2.55,1e-07,0.05,120,0.45,0.55,True,143.5,3,3,0.028611703333149698,0.16914994334361952,2.148453118174807,9.348556462206586,11.645,9.098,2.151,8.568,1.783,
7,100,3,64.1,55.6,77.9,2.13,1e-07,0.05,50,0.35,0.40,False,900.0,2,2,0.32597514332527666,0.5709423292463756,2.4506507765552454,2.6258642098171596,3.472,1.341,2.454,110.635,5.312,vittima non trovata entro 15 minuti
140,100,3,66.0,28.5,65.4,4.03,1e-07,0.05,120,0.60,0.58,True,130.5,3,3,0.3811434984469047,0.6173682033008379,3.825002120506206,7.014623352561407,9.736,5.71,3.825,9.63,2.671,
143,100,3,45.9,28.1,47.0,1.86,1e-07,0.1,25,0.45,0.55,True,102.0,3,3,0.0873681118697482,0.2955809734569331,1.688344856259199,2.783304101460768,4.605,2.742,1.695,7.498,2.037,
145,100,3,30.1,32.5,37.3,2.7,1e-07,0.1,25,0.60,0.58,True,88.60000000000001,3,3,0.28115072515960904,0.5302364804119093,4.199852623071372,12.381896154463867,-10.187,12.883,4.208,6.965,2.412,
153,100,3,22.6,25.6,27.1,2.2,1e-07,0.1,80,0.45,0.55,True,59.900000000000006,3,3,3.080239610021192,1.7550611413911459,4.156084974830954,4.346403862166534,1.391,0.81,4.507,1.777,2.857,
151,100,3,10.9,35.7,31.3,2.53,1e-07,0.1,80,center,center,True,82.5,3,3,0.12308758763377453,0.3508384067256242,0.7317812405488753,1.3808939826084852,4.201,1.672,0.733,9.036,2.01,
160,100,3,13.8,28.1,24.7,1.86,1e-07,0.1,120,0.60,0.58,True,47.800000000000004,3,3,0.28664542442600827,0.5353927758440603,0.8003501622197999,5.95203318473979,-4.227,6.087,0.864,1.469,2.04,
68,100,3,96.4,15.3,92.0,4.42,1e-06,0.1,50,0.45,0.55,False,900.0,1,3,28.985451690646826,5.383813861069755,6.523912324538195,7.295471937630867,7.689,3.265,6.585,543.549,2.219,vittima non trovata entro 15 minuti
149,100,3,62.0,40.2,67.0,3.25,1e-07,0.1,50,0.60,0.45,True,123.9,3,3,0.012995394013837373,0.11399734213496986,3.0785498305042527,8.140106040751558,-6.292,9.542,3.079,17.477,1.675,
162,100,3,18.0,20.5,20.2,4.51,1e-06,0.05,25,0.35,0.40,True,47.900000000000006,3,3,0.008736495083213851,0.09346921997756187,2.8666914745383907,11.62546243124245,-7.917,12.432,2.868,4.899,1.917,
154,100,3,8.9,43.4,38.6,3.73,1e-07,0.1,80,0.60,0.45,True,102.9,3,3,3.629009366000894,1.9049958965837417,5.3685419420143,6.706594974398007,-4.336,8.066,5.375,17.214,2.632,
147,100,3,27.0,65.5,64.3,4.89,1e-07,0.1,50,0.35,0.40,True,140.0,3,3,0.34736435192057985,0.5893762396980217,0.7911671926090557,6.756745191415419,-2.127,7.013,0.926,33.496,1.96,
152,100,3,96.7,94.6,128.2,4.21,1e-07,0.1,80,0.35,0.40,True,132.20000000000002,3,3,0.06584646940206927,0.2566056690762487,0.7660698509438089,4.741724229818313,-0.47,4.679,0.772,19.161,2.215,
157,100,3,37.4,39.2,47.2,1.98,1e-07,0.1,120,0.35,0.40,True,105.60000000000001,3,3,0.014082780478508736,0.11867089145409136,2.4922092146437547,9.095030542048946,-7.71,9.693,2.493,14.517,1.927,
158,100,3,84.0,15.5,79.7,3.07,1e-07,0.1,120,0.45,0.55,True,124.2,3,3,0.0022361552013144053,0.047288002720715594,0.4401716063979032,0.883787178438096,3.695,0.624,0.442,13.382,1.693,
41,100,3,77.2,28.5,75.9,3.07,1e-06,0.05,25,center,center,False,900.0,2,3,14.393949338974076,3.7939358638456286,0.8688743308378234,1.6221675639651962,1.875,1.19,3.824,95.345,3.584,vittima non trovata entro 15 minuti
155,100,3,21.3,88.9,85.5,2.65,1e-07,0.1,80,0.60,0.58,True,128.9,3,3,0.003341768373173216,0.057808030351960756,0.8438809182660387,1.3474149045422041,3.852,1.202,0.844,13.724,1.693,
150,100,3,18.8,69.5,65.9,1.52,1e-07,0.1,50,0.60,0.58,True,135.6,3,3,0.06317989288634179,0.2513561077164066,1.8422415513901338,6.935657612366928,-5.91,7.428,1.842,18.247,1.8,
156,100,3,77.7,63.4,93.2,4.68,1e-07,0.1,120,center,center,True,148.4,3,3,0.014616653044830999,0.12089935088672311,0.5591366332940095,0.6648017285172946,4.713,0.028,0.572,18.027,1.757,
159,100,3,31.8,44.1,47.4,1.22,1e-07,0.1,120,0.60,0.45,True,103.80000000000001,3,3,0.01782946836244688,0.13352703232846477,2.677926459438803,6.556800567317649,-6.33,7.55,2.678,4.683,2.38,
166,100,3,22.9,18.5,22.4,4.23,1e-06,0.05,50,center,center,True,49.800000000000004,3,3,0.06512079948964722,0.25518777300185685,2.3982722386674493,3.0862720880694807,7.587,3.356,2.398,3.856,2.136,
178,100,3,7.9,15.3,10.6,1.57,1e-06,0.05,120,0.45,0.55,True,14.600000000000001,3,1,1.1680629172475816,1.0807695948941114,1.706179681769579,3.5103235955218643,5.026,3.46,1.786,2.125,2.39,
161,100,3,4.0,53.9,49.0,1.27,1e-06,0.05,25,center,center,True,107.5,3,3,0.27726078730024994,0.526555588043893,3.7049072675138293,4.59575999319487,6.499,5.229,3.707,14.083,2.293,
54,100,3,82.6,28.6,81.1,2.66,1e-06,0.05,80,0.60,0.45,False,900.0,2,3,359.1838204946329,18.95214553802901,25.69292602525078,29.905281482185842,2.87,0.207,27.209,251.646,3.079,vittima non trovata entro 15 minuti
64,100,3,93.3,48.5,98.5,3.77,1e-06,0.1,25,0.60,0.45,False,900.0,2,3,0.8271882791301586,0.9094989165085127,0.8423262053516789,6.144354506280495,9.853,6.086,1.186,141.02,2.874,vittima non trovata entro 15 minuti
82,100,3,89.6,42.0,92.3,4.72,1e-05,0.05,25,0.35,0.40,False,900.0,0,2,73.7828272196729,8.589693080644553,57.51005542210992,57.51005805374816,18.792,14.069,57.586,328.812,2.96,vittima non trovata entro 15 minuti
165,100,3,66.0,42.2,71.4,4.62,1e-06,0.05,25,0.60,0.58,True,121.4,3,3,0.0043976078189407845,0.06631446161238727,0.4438410284969686,2.1926159820014908,6.672,2.056,0.448,5.143,2.172,
169,100,3,84.3,57.9,95.3,4.68,1e-06,0.05,50,0.60,0.45,True,115.9,3,3,0.04738504484261384,0.21768106220480882,1.1945835248463383,1.504937163897844,6.062,1.382,1.198,12.507,1.811,
174,100,3,52.7,21.2,50.4,4.67,1e-06,0.05,80,0.60,0.45,True,88.30000000000001,3,3,2.8013441081224117,1.673721634000831,2.8762564576350274,2.966458215199692,4.046,0.62,3.324,5.161,2.477,
170,100,3,51.4,9.9,46.7,3.4,1e-06,0.05,50,0.60,0.58,True,101.2,3,3,0.8040383700055477,0.8966818666648432,3.116541413719064,3.9267847084908456,6.33,2.935,3.177,12.425,2.405,
175,100,3,52.8,4.2,47.8,3.0,1e-06,0.05,80,0.60,0.58,True,98.10000000000001,3,3,0.0720831796940382,0.2684831087685745,5.159127195436673,7.148351365266191,7.759,4.754,5.159,11.713,2.554,
189,100,3,3.4,7.5,3.0,4.51,1e-06,0.1,50,0.60,0.45,True,0.30000000000000004,3,1,0.16872494465708468,0.41076142060457027,1.8912078545522333,1.9556240337097992,4.114,0.399,1.898,1.922,2.863,
168,100,3,61.1,16.8,57.3,4.0,1e-06,0.05,50,0.45,0.55,True,124.2,3,3,0.8457746555976531,0.9196600761138068,2.396353390388494,5.855038459824868,9.287,5.292,2.397,13.069,2.221,
67,100,3,92.4,68.1,107.8,3.23,1e-06,0.1,50,0.35,0.40,False,900.0,2,3,14.92075816714119,3.862739722935159,3.2198232976193975,4.952024662735083,6.992,3.762,4.939,165.368,3.982,vittima non trovata entro 15 minuti
172,100,3,19.3,71.5,68.0,2.57,1e-06,0.05,80,0.35,0.40,True,116.80000000000001,3,3,0.6573999845781491,0.8108020625147355,0.33798274895048824,2.1483150676028058,0.474,2.096,0.849,3.009,1.715,
176,100,3,27.7,56.5,56.3,2.24,1e-06,0.05,120,center,center,True,116.9,3,3,0.0023845686595624005,0.048832045416533604,1.1494883373263571,1.4569034723128955,3.944,1.7,1.15,7.323,1.607,
171,100,3,7.3,81.7,76.7,2.61,1e-06,0.05,80,center,center,True,138.70000000000002,3,3,0.005506720998216058,0.0742072839970313,0.8385141736882905,1.4470650413133195,4.292,1.686,0.839,7.7,1.742,
187,100,3,16.8,28.0,25.8,3.38,1e-06,0.1,50,0.35,0.40,True,59.900000000000006,3,3,0.04291614182056726,0.2071621148293463,5.923222329491476,12.937058851694898,-10.64,14.018,5.924,6.556,2.787,
177,100,3,92.3,16.9,88.1,2.66,1e-06,0.05,120,0.35,0.40,True,143.5,3,3,1.464205872428278,1.210043748146437,1.9382277422913796,2.469307389464609,4.187,1.53,2.257,8.306,1.74,
180,100,3,42.0,64.6,70.2,2.04,1e-06,0.05,120,0.60,0.58,True,119.7,3,3,0.004153775962176701,0.06444979412051446,3.330688957636568,8.59929087317998,-7.721,9.761,3.331,11.225,1.962,
196,100,3,18.6,4.7,13.6,1.06,1e-06,0.1,120,center,center,True,15.5,3,3,0.11248722615250496,0.33539115395684627,4.3106167223055065,12.782547318533004,11.062,9.997,4.321,4.84,2.907,
57,100,3,79.6,67.5,97.3,1.67,1e-06,0.05,120,0.35,0.40,False,900.0,2,3,324.03516211344123,18.000976698875014,24.77354405561066,27.660166229946284,23.252,21.583,25.279,236.828,2.247,vittima non trovata entro 15 minuti
191,100,3,43.2,20.9,41.4,2.36,1e-06,0.1,80,center,center,True,94.0,3,3,0.7734222701536039,0.8794442962198367,4.170707919731758,5.036695457223793,7.877,5.521,4.171,12.419,2.53,
185,100,3,57.8,31.3,58.9,4.51,1e-06,0.1,25,0.60,0.58,True,122.60000000000001,3,3,0.061048691661721055,0.24708033442935326,1.3942278778115484,3.548159794110748,7.85,3.344,1.415,30.883,1.648,
190,100,3,70.5,18.5,66.9,1.44,1e-06,0.1,50,0.60,0.58,True,104.4,3,3,1.0073740860381464,1.00368027082241,1.967114664542563,5.732326198525185,-4.712,6.153,2.023,8.435,2.446,
182,100,3,23.7,97.5,94.4,3.18,1e-06,0.1,25,0.35,0.40,True,169.3,3,3,0.045269303950381,0.21276584300676882,0.4043142243272097,0.697023852442734,3.744,0.568,0.421,8.716,1.799,
198,100,3,7.9,27.4,22.6,4.9,1e-06,0.1,120,0.45,0.55,True,53.7,3,3,0.0070979560600320105,0.08424936830642714,1.052403556132982,1.6695979438130943,6.435,1.533,1.053,4.269,1.374,
192,100,3,98.4,27.2,96.0,3.48,1e-06,0.1,80,0.35,0.40,True,130.70000000000002,3,3,0.006113412842223134,0.07818831653273482,0.3840481973146017,0.45423648259460575,3.239,0.243,0.388,33.617,1.668,
89,100,3,1.3,65.7,60.9,4.63,1e-05,0.05,50,0.60,0.45,False,900.0,2,2,0.30870806451068256,0.5556150326536194,1.9980868989068044,2.014668183748785,5.027,0.396,1.999,21.452,3.381,vittima non trovata entro 15 minuti
99,100,3,58.6,22.4,56.4,2.19,1e-05,0.05,120,0.60,0.45,False,900.0,2,1,0.18438824143387086,0.4294045195778345,86.31036812538687,86.33127037777595,-17.596,19.79,86.31,245.753,3.08,vittima non trovata entro 15 minuti
193,100,3,82.9,12.5,78.2,4.72,1e-06,0.1,80,0.45,0.55,True,137.1,3,3,0.006869451098768519,0.08288215187100609,1.54742588901058,1.7599304833236726,6.048,1.328,1.548,20.08,1.45,
188,100,3,66.2,53.6,78.1,1.78,1e-06,0.1,50,0.45,0.55,True,161.20000000000002,3,3,0.03941184165712334,0.19852415887524455,1.1804506265891734,2.9800802176108747,-1.271,3.051,1.191,18.036,1.72,
202,100,3,26.5,27.2,30.9,2.58,1e-05,0.05,25,0.35,0.40,True,59.2,3,3,0.6073758148542044,0.7793431945261371,1.8684328085129815,4.2360464701897325,-1.96,4.535,1.872,3.774,1.801,
197,100,3,70.1,39.7,73.8,1.71,1e-06,0.1,120,0.35,0.40,True,121.0,3,3,0.13941144129199723,0.3733784156750323,1.0731644297346734,1.6428146502532137,2.735,1.021,1.127,29.904,1.843,
195,100,3,12.2,89.9,85.2,4.8,1e-06,0.1,80,0.60,0.58,True,142.20000000000002,3,3,0.007791158104366863,0.08826753709244901,0.7162884747598368,1.2803276891083846,5.996,1.196,0.72,14.809,1.703,
203,100,3,37.0,11.2,32.6,1.39,1e-05,0.05,25,0.45,0.55,True,80.30000000000001,3,2,0.03164274779174166,0.17788408526830515,4.971675056755572,6.652804004583143,7.542,6.154,4.972,13.024,2.255,
199,100,3,34.5,80.9,81.4,1.7,1e-06,0.1,120,0.60,0.45,True,117.10000000000001,3,3,0.03974599724973655,0.19936398182654896,5.538811405096695,9.057040482331914,-9.416,11.116,5.541,9.72,2.1,
119,100,3,99.8,74.1,117.3,2.1,1e-05,0.1,120,0.60,0.45,False,900.0,0,1,nan,nan,24.582566847852487,26.374367706740827,11.659,9.555,24.583,534.329,2.768,vittima non trovata entro 15 minuti
215,100,3,14.0,13.1,12.1,2.67,1e-05,0.05,80,0.60,0.58,True,6.300000000000001,3,1,0.9885236825824946,0.9942452829068361,4.6135787083071715,8.616931017126129,9.168,6.502,4.634,4.713,2.836,
201,100,3,73.7,55.2,85.1,4.0,1e-05,0.05,25,center,center,True,113.5,3,3,0.01517940190333385,0.12320471542653653,0.5318983065425873,0.5469054358184509,3.627,0.375,0.534,19.408,2.367,
214,100,3,12.3,13.7,11.3,1.66,1e-05,0.05,80,0.60,0.45,True,17.2,3,1,0.5218530326924175,0.7223939594794639,5.313485317364159,8.48133316595221,-8.678,10.336,5.317,5.721,2.971,
208,100,3,48.4,28.0,49.2,3.91,1e-05,0.05,50,0.45,0.55,True,87.80000000000001,3,3,0.016139610167007382,0.12704176544352405,0.7502513031515482,3.234261485268773,1.035,2.872,0.758,5.658,1.649,
211,100,3,18.0,34.0,31.8,1.7,1e-05,0.05,80,center,center,True,64.9,3,2,1.9985547568020157,1.4137024993972445,0.6562229191907476,1.2144485148100437,0.477,1.224,1.394,4.317,1.781,
206,100,3,38.4,87.8,89.3,4.79,1e-05,0.05,50,center,center,True,115.10000000000001,3,3,0.014768419235584106,0.12152538514888199,2.2789096487318075,2.4073815007212622,6.742,1.955,2.28,5.322,1.927,
200,100,3,71.9,80.6,101.0,2.64,1e-06,0.1,120,0.60,0.58,True,129.0,3,3,1.3478063681235306,1.1609506312171636,5.5601670162931365,6.277235499524294,4.887,2.251,5.565,6.784,2.656,
207,100,3,84.6,21.6,81.3,2.09,1e-05,0.05,50,0.35,0.40,True,134.20000000000002,3,3,0.03358923570363293,0.18327366342066972,0.9111691488017963,1.0601860845866602,2.808,0.721,0.928,14.513,1.883,
109,100,3,66.0,62.3,83.7,1.93,1e-05,0.1,50,0.60,0.45,False,900.0,2,2,227.68478309938104,15.089227385767007,116.38226241546138,116.40871048880598,-7.81,9.738,117.093,310.325,2.872,vittima non trovata entro 15 minuti
216,100,3,32.3,35.4,40.9,1.71,1e-05,0.05,120,center,center,True,74.8,3,3,0.021905058648080653,0.14800357647057266,2.488092294411112,3.7761149037351687,6.14,4.426,2.488,6.539,2.246,
218,100,3,34.9,57.4,60.3,4.56,1e-05,0.05,120,0.45,0.55,True,90.7,3,3,0.20604775478329498,0.45392483384729565,1.387903990052279,2.3341408068331067,6.673,2.115,1.394,6.525,2.35,
217,100,3,30.9,80.1,79.4,4.47,1e-05,0.05,120,0.35,0.40,True,96.2,3,3,0.04634476178817661,0.21527833562199566,3.0709329524288904,5.6394772321703455,8.449,3.981,3.071,4.795,2.168,
221,100,3,48.9,46.7,60.5,2.0,1e-05,0.1,25,center,center,True,81.7,3,3,0.00935427895534286,0.09671752144954325,1.350934886330426,1.613021351293774,3.824,1.823,1.352,6.618,1.665,
220,100,3,59.1,56.0,74.4,2.31,1e-05,0.05,120,0.60,0.58,True,104.0,3,3,0.10174854520355955,0.3189804777781229,3.599430104028426,8.392513717939947,-7.591,9.905,3.601,10.733,1.946,
223,100,3,60.8,4.8,55.8,2.81,1e-05,0.1,25,0.45,0.55,True,90.30000000000001,3,1,0.009292012032518903,0.09639508303082114,0.626298518139066,0.6469810226223869,2.61,0.196,0.63,5.177,1.705,
225,100,3,62.9,18.6,59.4,4.99,1e-05,0.1,25,0.60,0.58,True,105.9,3,1,5.255476879258714,2.2924826889768903,1.7536858877909853,3.63171410492779,1.065,3.924,1.84,3.773,1.741,
226,100,3,56.2,93.6,102.3,3.04,1e-05,0.1,50,center,center,True,99.10000000000001,3,3,4.167653592062163,2.0414831843691887,3.490958718383319,3.5822759007055143,3.844,0.804,3.617,21.536,2.576,
219,100,3,43.0,96.1,98.7,3.12,1e-05,0.05,120,0.60,0.45,True,179.3,3,3,4.1012628675668275,2.0251574920402677,1.9162457340558499,2.049258273037495,3.848,0.726,2.773,18.307,2.511,
231,100,3,28.4,13.4,24.9,4.36,1e-05,0.1,80,center,center,True,54.1,3,3,0.05023435160279141,0.2241302112674492,4.572178241380424,4.997462701840511,9.403,5.04,4.573,9.924,2.513,
228,100,3,75.0,89.4,109.7,4.16,1e-05,0.1,50,0.45,0.55,True,108.4,3,3,0.356405048440318,0.5969966904768551,5.616649959841331,14.311789853493607,-10.833,14.997,5.631,9.264,2.804,
229,100,3,37.0,68.5,71.1,2.39,1e-05,0.1,50,0.60,0.45,True,91.5,3,3,0.025257449542775482,0.15892592470322606,4.541066028348477,8.754133401626271,-8.15,10.536,4.541,2.428,1.952,
227,100,3,61.3,62.3,80.3,3.76,1e-05,0.1,50,0.35,0.40,True,131.6,3,3,0.002053135603569495,0.04531153940851596,1.78644252965273,2.446084114719656,6.134,2.375,1.787,23.022,1.581,
230,100,3,87.8,29.3,86.3,4.9,1e-05,0.1,50,0.60,0.58,True,124.7,3,3,0.02115932807115468,0.14546246275639182,3.4273834315432787,3.8978587834081297,6.478,1.575,3.429,12.839,1.968,
232,100,3,64.0,36.2,66.8,1.74,1e-05,0.1,80,0.35,0.40,True,98.0,3,3,0.2562616885089132,0.5062229632374584,0.21033240273209783,3.427323571907976,-1.611,3.356,0.501,4.721,1.714,
234,100,3,77.2,27.2,75.6,1.32,1e-05,0.1,80,0.60,0.45,True,94.9,3,1,0.018125059679839087,0.13462934182353817,1.4959268036384377,2.1382207429523814,3.661,2.346,1.5,9.383,1.703,
233,100,3,76.9,46.0,82.8,2.94,1e-05,0.1,80,0.45,0.55,True,107.80000000000001,3,3,0.02102326455768778,0.1449940155926712,7.838232627955668,13.670465811548107,-11.574,14.517,7.838,6.399,2.006,
101,100,3,0.2,57.5,52.7,1.73,1e-05,0.1,25,center,center,False,900.0,0,2,8.6996162385865,2.949511186380974,44.07359944330068,44.99494369623125,26.482,24.749,44.082,431.232,3.355,vittima non trovata entro 15 minuti
236,100,3,16.6,68.4,64.5,1.61,1e-05,0.1,120,center,center,True,98.30000000000001,3,3,0.012096991253092248,0.10998632302742123,0.8136388146709822,1.4349902144359648,3.324,1.716,0.816,3.715,1.813,
237,100,3,74.9,65.9,92.7,3.83,1e-05,0.1,120,0.35,0.40,True,102.80000000000001,3,3,0.011290559577806558,0.1062570448384791,0.38008550879451364,0.42100851865577715,4.143,0.312,0.383,20.593,1.66,
245,100,3,6.1,7.4,2.7,4.59,1e-07,0.05,25,0.60,0.58,True,0.30000000000000004,3,2,0.17167723222093575,0.41433951322669643,1.234029967829141,1.326983421777823,4.014,0.575,1.236,1.228,2.829,
238,100,3,39.8,90.4,92.2,3.89,1e-05,0.1,120,0.45,0.55,True,120.5,3,3,0.39041793930815866,0.6248343294891524,4.0212994999284835,7.450016522717452,0.393,3.496,4.062,15.402,2.443,
242,100,3,19.4,24.8,24.5,4.31,1e-07,0.05,25,0.35,0.40,True,61.400000000000006,3,3,2.025772430888404,1.4232963257482274,2.181633681901644,7.0973424107458305,-3.367,7.68,2.234,3.172,1.842,
144,100,3,86.6,90.5,118.2,2.64,1e-07,0.1,25,0.60,0.45,False,900.0,2,3,7.87310164109021,2.805904781187382,8.105482982237659,9.470615437055113,34.487,31.846,8.112,318.833,3.463,vittima non trovata entro 15 minuti
249,100,3,8.4,7.9,4.5,1.66,1e-07,0.05,50,0.60,0.45,True,0.30000000000000004,3,1,0.32399288772882656,0.5692037313026211,3.021188321116955,3.7147190361563585,3.628,1.972,3.028,3.006,2.316,
130,100,3,4.8,97.2,92.2,4.66,1e-07,0.05,50,0.60,0.58,False,900.0,0,3,8.260148800066293,2.874047459605755,10.717631160141147,18.18127948856619,19.342,14.686,10.736,251.928,5.004,vittima non trovata entro 15 minuti
163,100,3,99.9,17.0,95.7,1.57,1e-06,0.05,25,0.45,0.55,False,900.0,1,3,84.53297297258081,9.194181473768113,7.487494200722564,7.75467584508868,-0.444,2.018,8.811,182.728,3.909,vittima non trovata entro 15 minuti
164,100,3,80.3,54.8,90.2,4.53,1e-06,0.05,25,0.60,0.45,False,900.0,1,3,74.91027611670052,8.655072276803962,9.84444596197026,14.048644314687339,11.328,6.797,10.665,168.416,2.938,vittima non trovata entro 15 minuti
146,100,3,98.2,16.4,93.9,3.03,1e-07,0.1,50,center,center,False,900.0,2,3,47.508032197228864,6.892607068245575,14.412298350744562,14.482364853432326,37.975,34.945,14.528,337.662,2.719,vittima non trovata entro 15 minuti
244,100,3,64.1,25.7,62.6,2.35,1e-07,0.05,25,0.60,0.45,True,108.60000000000001,3,3,0.012143303850943749,0.11019665989014253,0.19702253729510952,0.9486521919710391,3.163,0.812,0.225,1.487,2.619,
251,100,3,22.7,15.8,20.8,4.86,1e-07,0.05,80,center,center,True,48.400000000000006,3,3,0.009599604573898936,0.0979775717901752,2.5912334344999404,3.0628981973689924,7.849,2.993,2.591,2.198,2.265,
246,100,3,9.1,54.6,49.8,1.72,1e-07,0.05,50,center,center,True,120.30000000000001,3,3,0.03166327260992882,0.17794176746882343,3.300455814177977,3.9505304662752088,6.159,4.434,3.301,7.988,2.013,
142,100,3,93.5,46.7,97.8,1.23,1e-07,0.1,25,0.35,0.40,False,900.0,0,3,20.745513059764882,4.554724257270124,25.659999144388273,42.548187936094344,29.842,28.612,25.85,595.346,3.303,vittima non trovata entro 15 minuti
248,100,3,75.7,14.7,71.3,1.54,1e-07,0.05,50,0.45,0.55,True,130.1,3,3,0.8026873811355747,0.895928223205171,1.681669083061719,4.409572247345338,-3.168,4.713,1.727,10.044,1.789,
243,100,3,78.1,78.7,103.8,2.81,1e-07,0.05,25,0.45,0.55,True,140.9,3,3,0.15922314335281923,0.39902774759760656,3.859858598095618,7.72022623179772,8.477,5.664,3.86,20.271,2.405,
250,100,3,77.5,32.7,77.6,4.25,1e-07,0.05,50,0.60,0.58,True,129.3,3,3,0.03388519998446123,0.18407933068234802,2.8932836353196976,10.98182611955862,-7.637,11.886,2.893,16.318,1.967,
247,100,3,41.8,91.8,94.3,2.27,1e-07,0.05,50,0.35,0.40,True,143.20000000000002,3,3,0.0059279662795709035,0.07699328723707609,0.5494505338526579,1.605813887388674,3.774,1.509,0.55,15.101,1.71,
186,100,3,92.0,27.5,89.9,3.92,1e-06,0.1,50,center,center,False,900.0,2,3,100.56382935802333,10.028151841591916,6.037700307933635,6.250686261338494,35.954,32.031,9.35,574.76,3.074,vittima non trovata entro 15 minuti
167,100,3,86.4,92.3,119.3,1.8,1e-06,0.05,50,0.35,0.40,False,900.0,2,3,5.000395921416056,2.2361565064673035,1.494041865606993,1.5286163729939481,2.124,0.323,2.583,104.836,4.102,vittima non trovata entro 15 minuti
254,100,3,65.9,79.8,96.4,2.49,1e-07,0.05,80,0.60,0.45,True,126.30000000000001,3,3,0.011047025686917806,0.10510483189139215,1.0064991564824557,5.793471704625016,-3.845,6.331,1.011,7.946,1.752,
253,100,3,34.1,96.5,96.0,1.7,1e-07,0.05,80,0.45,0.55,True,133.4,3,3,0.0005732698693751858,0.023943054721049815,0.38129509570292586,0.7164801261665618,1.09,0.607,0.382,4.816,1.548,
258,100,3,22.5,29.4,30.0,3.97,1e-07,0.05,120,0.45,0.55,True,65.3,3,3,0.5988142806217572,0.7738309121647682,1.418586803766678,2.2378148762961323,6.032,2.059,1.421,3.838,2.235,
252,100,3,57.1,92.4,101.8,4.17,1e-07,0.05,80,0.35,0.40,True,146.6,3,3,0.03245633008017788,0.18015640449392267,1.5346434498399484,1.6481134922576899,4.766,0.601,1.535,8.981,2.055,
148,100,3,9.2,98.1,93.2,4.22,1e-07,0.1,50,0.45,0.55,False,900.0,0,3,56.4231288409938,7.511533055308603,29.229728600460305,42.918061387908665,25.273,21.05,29.772,346.536,4.424,vittima non trovata entro 15 minuti
257,100,3,55.1,32.2,57.1,1.64,1e-07,0.05,120,0.35,0.40,True,104.9,3,3,0.14635978444130893,0.3825699732615054,5.161778386336979,7.273110804029,7.242,5.603,5.162,3.049,2.71,
173,100,3,95.9,14.5,91.3,4.08,1e-06,0.05,80,0.45,0.55,False,900.0,2,3,308.43557544770067,17.56233399772652,17.93124334634214,18.700373693613088,26.369,22.291,22.578,304.739,3.22,vittima non trovata entro 15 minuti
255,100,3,49.4,95.6,100.9,2.45,1e-07,0.05,80,0.60,0.58,True,153.1,3,3,0.008676319465993333,0.0931467630462451,0.8129626536645096,1.5601944935493801,3.781,1.332,0.817,22.645,1.799,
184,100,3,83.8,10.1,79.0,4.4,1e-06,0.1,25,0.60,0.45,False,900.0,1,3,96.07638368537515,9.801856134700975,10.152703287563424,11.822711697045841,12.868,8.473,11.01,480.478,3.164,vittima non trovata entro 15 minuti
